workerid,rt,word,word_type,impatient,qtype,response,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.target,Answer.control,Answer.catch_trials,Answer.time_in_minutes
1,29339,NA,NA,True,NA,NA,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,32477,NA,NA,False,NA,NA,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,18662,NA,NA,False,NA,NA,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,23829,truly,control,NA,price,50,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,23829,very,target,NA,price,30,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,23829,bare,bare,NA,price,25,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,15509,truly,control,NA,frequency,5,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,15509,very,target,NA,frequency,50,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,15509,yep,yep,NA,frequency,100,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
1,27919,NA,NA,NA,summary,Jim had to rebuild his kitchen because a tree was uprooted and destroyed it. It&quotechars a funny story because a little kid wanted the tree and they promised it to him if it came out of the ground.,English,2,Male,31,,Yes,4,Windows,900,1600,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,3WYGZ5XF3WFCO2JOZ8E838XFG82SKS,1,Approved,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:31:31 PST 2015,Mon Jan 26 11:34:34 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""very""","""truly""",[],2.8875333333333333
2,17866,NA,NA,False,NA,NA,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,23085,NA,NA,False,NA,NA,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,15076,NA,NA,False,NA,NA,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,22302,truly,target,NA,price,50,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,22302,very,control,NA,price,60,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,22302,bare,bare,NA,price,40,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,5395,truly,target,NA,frequency,50,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,5395,very,control,NA,frequency,50,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,5395,yep,yep,NA,frequency,50,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
2,24404,NA,NA,NA,summary,The tree fell just as Jim promised his kid that the tree could be his to take home if it comes out of the ground.,english,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3JYPJ2TAYI8184DOGEEF365G763FPS,3TGL8109GQQAPDO1O1SOI0DV6F79T8,A visit to a cousin accross the country,a 5 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.40,Mon Jan 26 11:30:49 PST 2015,80,0,0,80,Reviewable,NotReviewed,1 cond,3600,0,Wed Feb 25 11:30:49 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3JYPJ2TAYI8184DOGEEF365G763FPS,37UQDCYH6XV4LFT8A9U4AQC09SWV7U,2,Approved,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:31:45 PST 2015,Mon Jan 26 11:34:35 PST 2015,Mon Jan 26 11:38:36 PST 2015,,,,,"""truly""","""very""",[],2.10445
